boundary_loss,boundary_loss_epoch,boundary_loss_step,epoch,integrat_loss,integrat_loss_epoch,integrat_loss_step,population_loss,population_loss_epoch,population_loss_step,residual loss,residual loss_epoch,residual loss_step,step,total_loss,total_loss_epoch,total_loss_step,val_loss
64.9853744506836,,,0,249.68853759765625,,,20107.57421875,,,0.04134075343608856,,,27,614.8524169921875,,,614.8524169921875
,62.79918670654297,,0,,262.1613464355469,,,14454.669921875,,,0.05630767345428467,,27,,634.2984619140625,,
,,29.255971908569336,1,,,333.6487121582031,,,964.5516967773438,,,0.03986054286360741,49,,,713.9080200195312,
66.28707885742188,,,1,248.2761993408203,,,16118.40625,,,0.025831544771790504,,,55,608.5376586914062,,,608.5376586914062
,53.560279846191406,,1,,274.19384765625,,,11939.2646484375,,,0.032354243099689484,,55,,640.3057861328125,,
55.687904357910156,,,2,265.3893127441406,,,15669.7734375,,,0.03481367230415344,,,83,623.408935546875,,,623.408935546875
,50.00503921508789,,2,,270.75054931640625,,,13060.1396484375,,,0.022214004769921303,,83,,626.500244140625,,
,,39.63155746459961,3,,,281.36822509765625,,,3955.87109375,,,0.0025919382460415363,99,,,626.9807739257812,
54.876224517822266,,,3,250.40576171875,,,20221.58984375,,,0.04487083479762077,,,111,592.1813354492188,,,592.1813354492188
,52.263214111328125,,3,,266.1327819824219,,,14415.0869140625,,,0.040000129491090775,,111,,618.2763061523438,,
50.402156829833984,,,4,265.93267822265625,,,14589.7734375,,,0.056509558111429214,,,139,611.5934448242188,,,611.5934448242188
,38.331947326660156,,4,,284.98968505859375,,,10754.48828125,,,0.03203621134161949,,139,,631.9149780273438,,
,,18.223712921142578,5,,,288.9858703613281,,,16631.35546875,,,0.0018240341451019049,149,,,612.2306518554688,
25.290996551513672,,,5,273.8133544921875,,,15972.01171875,,,0.0011420688824728131,,,167,591.4586181640625,,,591.4586181640625
,36.47977066040039,,5,,270.2373352050781,,,14215.974609375,,,0.02684161812067032,,167,,600.0823974609375,,
16.11078453063965,,,6,302.11279296875,,,6714.95751953125,,,0.0003504078194964677,,,195,629.5658569335938,,,629.5658569335938
,38.26409149169922,,6,,271.3014221191406,,,11120.12109375,,,0.05639784038066864,,195,,601.837158203125,,
,,24.121971130371094,7,,,282.0318908691406,,,3878.4765625,,,7.0550202508457e-05,199,,,600.4948120117188,
21.81317901611328,,,7,271.67315673828125,,,9818.0537109375,,,0.00034626328852027655,,,223,578.140869140625,,,578.140869140625
,35.22163772583008,,7,,272.0645446777344,,,8001.77783203125,,,0.07515053451061249,,223,,596.9405517578125,,
,,76.58490753173828,8,,,218.86248779296875,,,1766.4537353515625,,,0.34484732151031494,249,,,544.5127563476562,
55.6546630859375,,,8,240.15109252929688,,,2732.430419921875,,,0.22406837344169617,,,251,558.815185546875,,,558.815185546875
,36.3576545715332,,8,,264.1462707519531,,,6182.76513671875,,,0.10533934086561203,,251,,581.498291015625,,
41.297813415527344,,,9,234.336669921875,,,1799.7550048828125,,,0.15762323141098022,,,279,528.8733520507812,,,528.8733520507812
