boundary_loss,boundary_loss_epoch,boundary_loss_step,epoch,integrat_loss,integrat_loss_epoch,integrat_loss_step,population_loss,population_loss_epoch,population_loss_step,residual loss,residual loss_epoch,residual loss_step,step,total_loss,total_loss_epoch,total_loss_step,val_loss
50.381404876708984,,,0,268.6940002441406,,,17522.951171875,,,0.019231250509619713,,,27,629.3681030273438,,,629.3681030273438
,53.37925720214844,,0,,266.04254150390625,,,10717.015625,,,0.0067718252539634705,,27,,628.1535034179688,,
,,29.749347686767578,1,,,290.0811767578125,,,17554.0859375,,,0.006479294504970312,49,,,637.9010009765625,
64.5523452758789,,,1,261.807373046875,,,16916.404296875,,,0.060831621289253235,,,55,631.576171875,,,631.576171875
,47.46662521362305,,1,,282.12353515625,,,12145.5068359375,,,0.017556551843881607,,55,,647.0917358398438,,
48.51680374145508,,,2,256.4442443847656,,,14645.6083984375,,,0.0019976231269538403,,,83,597.5940551757812,,,597.5940551757812
,45.67924880981445,,2,,277.79962158203125,,,11727.951171875,,,0.02435632236301899,,83,,633.6640625,,
,,20.817018508911133,3,,,334.849609375,,,950.434814453125,,,0.0019554095342755318,99,,,701.7146606445312,
49.942359924316406,,,3,264.1000671386719,,,11038.396484375,,,0.06811579316854477,,,111,608.7161254882812,,,608.7161254882812
,47.243263244628906,,3,,271.34576416015625,,,13981.9345703125,,,0.04958946630358696,,111,,621.4199829101562,,
59.314842224121094,,,4,246.5453643798828,,,21296.919921875,,,0.18054501712322235,,,139,586.58251953125,,,586.58251953125
,40.74092483520508,,4,,274.84979248046875,,,13035.419921875,,,0.06069360300898552,,139,,616.1902465820312,,
,,77.92403411865234,5,,,223.089599609375,,,26197.640625,,,0.2834833264350891,149,,,566.3809204101562,
51.49248123168945,,,5,237.1640167236328,,,13428.0341796875,,,0.10559403896331787,,,167,557.0890502929688,,,557.0890502929688
,35.29752731323242,,5,,278.7201232910156,,,12416.2939453125,,,0.06198924407362938,,167,,614.2893676757812,,
54.670597076416016,,,6,246.93292236328125,,,13636.791015625,,,0.2545723021030426,,,195,575.19384765625,,,575.19384765625
,25.824283599853516,,6,,283.2340393066406,,,9509.9296875,,,0.03490662947297096,,195,,608.5078125,,
,,12.132465362548828,7,,,289.5718994140625,,,17764.73828125,,,0.00011218441068194807,199,,,601.93798828125,
41.662071228027344,,,7,250.90834045410156,,,5103.15087890625,,,0.13926814496517181,,,223,563.731689453125,,,563.731689453125
,31.593013763427734,,7,,281.11383056640625,,,5354.50732421875,,,0.10429657995700836,,223,,609.240966796875,,
,,9.061420440673828,8,,,287.59417724609375,,,14145.91796875,,,3.234999894630164e-05,249,,,591.6856079101562,
50.356258392333984,,,8,246.16188049316406,,,7758.46435546875,,,0.28694525361061096,,,251,563.2432861328125,,,563.2432861328125
,33.309566497802734,,8,,267.1319274902344,,,6395.2685546875,,,0.13661032915115356,,251,,583.4031372070312,,
46.69289016723633,,,9,261.7848815917969,,,2138.765380859375,,,0.3073078691959381,,,279,586.3346557617188,,,586.3346557617188
,24.865150451660156,,9,,271.79425048828125,,,3455.641357421875,,,0.07985107600688934,,279,,580.5673217773438,,
,,12.83878231048584,10,,,283.207275390625,,,901.719482421875,,,6.535036391142057e-06,299,,,584.7020263671875,
29.58456039428711,,,10,263.68646240234375,,,1037.5693359375,,,0.19024884700775146,,,307,567.6222534179688,,,567.6222534179688
,16.976320266723633,,10,,292.40130615234375,,,2106.11328125,,,0.07048951834440231,,307,,608.5328369140625,,
10.59238052368164,,,11,273.2047424316406,,,1501.0987548828125,,,1.2315362255321816e-05,,,335,562.7416381835938,,,562.7416381835938
,23.819263458251953,,11,,271.4163818359375,,,2176.6796875,,,0.14979813992977142,,335,,575.2911987304688,,
,,58.12314224243164,12,,,228.1668701171875,,,957.1202392578125,,,0.5182337760925293,349,,,530.7481079101562,
21.774944305419922,,,12,283.7851257324219,,,963.6016845703125,,,0.2189016491174698,,,363,595.4747924804688,,,595.4747924804688
,13.684657096862793,,12,,280.1646728515625,,,1017.0546264648438,,,0.06188375875353813,,363,,579.304443359375,,
24.22184181213379,,,13,267.7174377441406,,,236.09286499023438,,,0.25118446350097656,,,391,566.9525146484375,,,566.9525146484375
,19.902944564819336,,13,,272.1466369628906,,,504.5497741699219,,,0.1924857497215271,,391,,570.8096923828125,,
,,55.088783264160156,14,,,223.8653564453125,,,444.7762756347656,,,0.94487464427948,399,,,516.965087890625,
25.31371307373047,,,14,249.81198120117188,,,165.8937530517578,,,0.3507554233074188,,,419,532.1381225585938,,,532.1381225585938
,11.333600044250488,,14,,288.4070739746094,,,414.59295654296875,,,0.14027224481105804,,419,,591.6361694335938,,
10.387273788452148,,,15,254.94766235351562,,,45.93122482299805,,,7.282371370820329e-06,,,447,524.9195556640625,,,524.9195556640625
,11.98920726776123,,15,,278.5600891113281,,,237.74151611328125,,,0.13991008698940277,,447,,572.7030029296875,,
,,1.2180664539337158,16,,,288.9403991699219,,,724.6002197265625,,,8.357915248780046e-07,449,,,579.9761352539062,
1.836825966835022,,,16,317.6209411621094,,,56.6836051940918,,,5.939018592471257e-07,,,475,637.7962646484375,,,637.7962646484375
,11.83491039276123,,16,,282.14593505859375,,,230.33859252929688,,,0.2325568050146103,,475,,579.3659057617188,,
,,43.47828674316406,17,,,226.77919006347656,,,150.76084899902344,,,2.0282716751098633,499,,,505.93316650390625,
18.33285140991211,,,17,269.6084899902344,,,63.65996170043945,,,0.714179515838623,,,503,561.8389282226562,,,561.8389282226562
,14.370635032653809,,17,,274.29888916015625,,,137.11753845214844,,,0.5255679488182068,,503,,566.4382934570312,,
18.355430603027344,,,18,252.7399444580078,,,113.10317993164062,,,1.040452480316162,,,531,528.0048217773438,,,528.0048217773438
,6.391479015350342,,18,,285.89544677734375,,,74.42416381835938,,,0.19146470725536346,,531,,580.3099975585938,,
,,42.016693115234375,19,,,224.45391845703125,,,128.11196899414062,,,3.920144557952881,549,,,499.03839111328125,
15.316839218139648,,,19,266.95660400390625,,,93.725830078125,,,1.349695086479187,,,559,551.8016967773438,,,551.8016967773438
,14.081289291381836,,19,,275.74395751953125,,,83.80155944824219,,,0.9783530831336975,,559,,568.6592407226562,,
13.565951347351074,,,20,282.10650634765625,,,47.08951187133789,,,1.655739188194275,,,587,580.6758422851562,,,580.6758422851562
,10.304267883300781,,20,,273.2587890625,,,81.73516082763672,,,1.1495224237442017,,587,,559.0389404296875,,
,,6.041084289550781,21,,,244.51895141601562,,,7.251812934875488,,,1.7904689002534724e-06,599,,,497.42242431640625,
1.5038554668426514,,,21,286.18096923828125,,,39.282466888427734,,,1.0218468560196925e-07,,,615,574.1107788085938,,,574.1107788085938
,12.399492263793945,,21,,266.8865661621094,,,59.32126235961914,,,2.0058393478393555,,615,,548.8473510742188,,
1.9793001413345337,,,22,274.7773742675781,,,51.85060119628906,,,5.300996690493776e-07,,,643,552.28271484375,,,552.28271484375
,6.374007225036621,,22,,282.55322265625,,,47.479976654052734,,,1.418816089630127,,643,,573.1453857421875,,
,,0.16847965121269226,23,,,332.1055603027344,,,17.743545532226562,,,1.2921361758344574e-07,649,,,666.6829833984375,
11.581035614013672,,,23,297.7889709472656,,,52.779151916503906,,,4.629034996032715,,,671,610.8242797851562,,,610.8242797851562
,7.850142478942871,,23,,280.4591979980469,,,39.577049255371094,,,2.4401443004608154,,671,,571.0556030273438,,
,,31.631572723388672,24,,,227.17697143554688,,,86.114501953125,,,15.07854175567627,699,,,490.16485595703125,
2.526578664779663,,,24,270.01214599609375,,,7.967380523681641,,,3.3839012303360505e-07,,,699,543.2952880859375,,,543.2952880859375
,9.98890495300293,,24,,275.0411682128906,,,52.14836883544922,,,4.210567474365234,,699,,562.3078002929688,,
13.218785285949707,,,25,236.44656372070312,,,89.80976104736328,,,11.436370849609375,,,727,488.75958251953125,,,488.75958251953125
,8.078811645507812,,25,,272.46728515625,,,45.409339904785156,,,4.627398490905762,,727,,555.126220703125,,
,,0.3675873875617981,26,,,288.6834716796875,,,44.40574264526367,,,6.216819770088478e-08,749,,,578.0567016601562,
19.52941131591797,,,26,261.52496337890625,,,189.27645874023438,,,24.67352294921875,,,755,546.9838256835938,,,546.9838256835938
,4.081592559814453,,26,,290.579833984375,,,39.77696990966797,,,3.404127359390259,,755,,587.1063232421875,,
19.803997039794922,,,27,232.05845642089844,,,131.58038330078125,,,25.65825843811035,,,783,487.0185852050781,,,487.0185852050781
,9.256359100341797,,27,,268.01617431640625,,,72.82530975341797,,,9.109129905700684,,783,,547.2581176757812,,
,,0.497831255197525,28,,,333.6299133300781,,,11.36414909362793,,,6.217148040832399e-08,799,,,671.475341796875,
2.7749948501586914,,,28,259.4846496582031,,,12.544635772705078,,,4.772388138007955e-07,,,811,522.6730346679688,,,522.6730346679688
,11.355360984802246,,28,,262.50811767578125,,,110.41651916503906,,,19.07790184020996,,811,,538.9472045898438,,
10.51932144165039,,,29,252.20291137695312,,,122.9571762084961,,,26.812166213989258,,,839,516.645751953125,,,516.645751953125
,7.123124122619629,,29,,274.7030334472656,,,88.34535217285156,,,17.658935546875,,839,,558.7247924804688,,
,,25.254196166992188,30,,,223.12008666992188,,,391.26251220703125,,,91.00773620605469,849,,,475.1938781738281,
2.4847941398620605,,,30,274.3538818359375,,,4.535088539123535,,,3.758228785954998e-07,,,867,553.1998901367188,,,553.1998901367188
