boundary_loss,boundary_loss_epoch,boundary_loss_step,epoch,integrat_loss,integrat_loss_epoch,integrat_loss_step,population_loss,population_loss_epoch,population_loss_step,residual loss,residual loss_epoch,residual loss_step,step,total_loss,total_loss_epoch,total_loss_step,val_loss
50.537742614746094,,,0,282.8923034667969,,,13942.31640625,,,0.15778814256191254,,,27,657.4384155273438,,,657.4384155273438
,55.635581970214844,,0,,275.7740478515625,,,12073.74609375,,,0.22837884724140167,,27,,654.91015625,,
,,59.37230682373047,1,,,243.74664306640625,,,20532.04296875,,,0.026385679841041565,49,,,591.2994384765625,
53.01625442504883,,,1,266.4267578125,,,14328.490234375,,,0.06663580238819122,,,55,622.0216674804688,,,622.0216674804688
,50.56121826171875,,1,,278.2635192871094,,,10422.0302734375,,,0.09957768023014069,,55,,643.4044189453125,,
48.15071487426758,,,2,282.1593017578125,,,9657.5625,,,0.05473937839269638,,,83,638.3177490234375,,,638.3177490234375
,50.35283660888672,,2,,271.4293212890625,,,14153.759765625,,,0.05291600525379181,,83,,625.2781372070312,,
,,22.568971633911133,3,,,334.012451171875,,,971.7161865234375,,,0.03139573708176613,99,,,696.8475952148438,
22.278139114379883,,,3,304.9196472167969,,,10081.71875,,,0.020586643368005753,,,111,642.77490234375,,,642.77490234375
,42.140071868896484,,3,,277.1418151855469,,,14098.732421875,,,0.04582403972744942,,111,,620.452880859375,,
50.165287017822266,,,4,250.49911499023438,,,16485.568359375,,,0.09446050971746445,,,139,576.3021850585938,,,576.3021850585938
,39.897029876708984,,4,,270.52362060546875,,,14361.1875,,,0.03692067414522171,,139,,601.53515625,,
,,42.80931854248047,5,,,244.80177307128906,,,17881.462890625,,,0.0012672778684645891,149,,,555.2132568359375,
30.643815994262695,,,5,260.3255310058594,,,18388.1875,,,0.0018637807806953788,,,167,566.245361328125,,,566.245361328125
,36.361724853515625,,5,,275.45513916015625,,,13297.1884765625,,,0.0792895182967186,,167,,602.7550048828125,,
45.49093246459961,,,6,239.10311889648438,,,21439.564453125,,,0.20258335769176483,,,195,542.0935668945312,,,542.0935668945312
,38.86699676513672,,6,,270.8186340332031,,,12306.908203125,,,0.17906291782855988,,195,,593.9002685546875,,
,,10.941296577453613,7,,,334.5867614746094,,,964.2149047851562,,,0.0015433161752298474,199,,,676.7224731445312,
28.39324951171875,,,7,283.7515563964844,,,14242.783203125,,,0.3994789123535156,,,223,601.4021606445312,,,601.4021606445312
,30.69643783569336,,7,,273.1675109863281,,,15257.095703125,,,0.2759667634963989,,223,,585.6317138671875,,
,,7.10623836517334,8,,,333.2502746582031,,,990.6650390625,,,0.0003505865461193025,249,,,667.157958984375,
7.505917072296143,,,8,305.2295837402344,,,9943.8720703125,,,0.00031148549169301987,,,251,614.244873046875,,,614.244873046875
,30.383832931518555,,8,,265.1194763183594,,,14219.6552734375,,,0.3399236500263214,,251,,567.6126098632812,,
17.188743591308594,,,9,270.19976806640625,,,4942.72705078125,,,0.00020250164379831403,,,279,557.3331298828125,,,557.3331298828125
,25.08206558227539,,9,,269.9403381347656,,,10899.13671875,,,0.41908273100852966,,279,,567.9837036132812,,
,,5.371281623840332,10,,,289.20867919921875,,,14408.8447265625,,,8.93978140084073e-05,299,,,579.0527954101562,
27.418306350708008,,,10,267.0857238769531,,,10407.80859375,,,1.1458529233932495,,,307,563.9649658203125,,,563.9649658203125
,23.794679641723633,,10,,274.73114013671875,,,11324.0634765625,,,0.8099832534790039,,307,,574.1806640625,,
58.53486251831055,,,11,223.8132781982422,,,24974.9609375,,,4.965724468231201,,,335,515.7695922851562,,,515.7695922851562
,15.8935546875,,11,,279.548095703125,,,11283.509765625,,,0.756298303604126,,335,,572.5802001953125,,
,,3.3041558265686035,12,,,288.4089050292969,,,14187.9189453125,,,2.9819220799254254e-05,349,,,573.6957397460938,
24.846086502075195,,,12,266.4139404296875,,,9091.9580078125,,,2.1959893703460693,,,363,557.4292602539062,,,557.4292602539062
,13.884428977966309,,12,,276.1534118652344,,,9672.927734375,,,0.811420738697052,,363,,562.65625,,
35.412845611572266,,,13,244.61434936523438,,,17019.060546875,,,4.977200984954834,,,391,525.6633911132812,,,525.6633911132812
