boundary_loss,boundary_loss_epoch,boundary_loss_step,epoch,integrat_loss,integrat_loss_epoch,integrat_loss_step,population_loss,population_loss_epoch,population_loss_step,residual loss,residual loss_epoch,residual loss_step,step,total_loss,total_loss_epoch,total_loss_step,val_loss
,,34.7868766784668,0,,,304.5544738769531,,,2077.818359375,,,0.0017839486245065928,49,,,665.2892456054688,
35.39573287963867,,,0,279.3236389160156,,,12884.64453125,,,0.00598805071786046,,,62,621.5,,,621.5
,52.8594856262207,,0,,249.86672973632812,,,227570.8125,,,0.11472685635089874,,62,,595.4644165039062,,
,,57.69339370727539,1,,,219.50961303710938,,,25121.087890625,,,0.019160620868206024,99,,,538.1695556640625,
28.59183120727539,,,1,278.6013488769531,,,3983.401123046875,,,0.28094586730003357,,,125,604.091552734375,,,604.091552734375
,40.75021743774414,,1,,261.4743347167969,,,14780.7998046875,,,0.22231464087963104,,125,,592.525146484375,,
,,16.322803497314453,2,,,302.3724365234375,,,2206.80322265625,,,5.5846976465545595e-05,149,,,628.508544921875,
45.477752685546875,,,2,237.13951110839844,,,7784.79150390625,,,0.9825884103775024,,,188,541.273193359375,,,541.273193359375
,26.146928787231445,,2,,272.5701904296875,,,7718.109375,,,0.19537454843521118,,188,,586.363037109375,,
,,4.060168266296387,3,,,317.80218505859375,,,3255.906494140625,,,1.4320536138257012e-05,199,,,641.8560791015625,
,,17.68278694152832,3,,,257.8779296875,,,1122.6119384765625,,,7.538897079939488e-06,249,,,541.3186645507812,
19.837337493896484,,,3,255.95858764648438,,,899.17822265625,,,0.0004296405822969973,,,251,542.0549926757812,,,542.0549926757812
,25.645153045654297,,3,,267.72198486328125,,,3516.29248046875,,,0.5371236205101013,,251,,572.7837524414062,,
,,91.2300033569336,4,,,203.68136596679688,,,6171.5859375,,,2.984072685241699,299,,,523.5460205078125,
15.038110733032227,,,4,285.150390625,,,1282.4788818359375,,,0.4173569679260254,,,314,589.3577270507812,,,589.3577270507812
,17.783222198486328,,4,,271.39691162109375,,,1797.9208984375,,,0.3274577260017395,,314,,567.1734008789062,,
,,0.5369248986244202,5,,,317.84906005859375,,,479.518798828125,,,7.562260861959658e-07,349,,,635.9844360351562,
17.955528259277344,,,5,263.0204162597656,,,981.2625732421875,,,0.3582112491130829,,,377,548.9089965820312,,,548.9089965820312
,14.84889030456543,,5,,268.335693359375,,,891.3355712890625,,,0.2515451908111572,,377,,556.4324951171875,,
,,0.28325989842414856,6,,,283.1558837890625,,,-166.2059326171875,,,3.765176188608166e-07,399,,,566.8148803710938,
14.424922943115234,,,6,272.81732177734375,,,1018.5372924804688,,,0.28929439187049866,,,440,563.422607421875,,,563.422607421875
,12.072318077087402,,6,,266.2426452636719,,,747.2827758789062,,,0.20168395340442657,,440,,547.95458984375,,
,,2.1829071044921875,7,,,263.00189208984375,,,381.0303955078125,,,1.2297165596919513e-07,449,,,528.9013061523438,
,,5.90389347076416,7,,,255.42044067382812,,,31.376489639282227,,,2.2667768462270033e-07,499,,,517.809326171875,
14.242274284362793,,,7,254.59767150878906,,,1066.740478515625,,,0.335028737783432,,,503,526.2229614257812,,,526.2229614257812
,14.581482887268066,,7,,259.59967041015625,,,992.47314453125,,,0.29617494344711304,,503,,537.156005859375,,
