time,Var2,dpt
0,exp_1,0.0232424714673869
0,exp_1,0.126322173831217
0,exp_1,0.0979948166119994
0,exp_1,0.0660485025582533
0,exp_1,0.106522862880748
0,exp_1,0.0271991907345972
0,exp_1,0.0326847459402616
0,exp_1,0.0697055075931115
0,exp_1,0.0582622285951184
0,exp_1,0.00938869350002819
0,exp_1,0.0260535990874656
0,exp_1,0.198650847899269
0,exp_1,0.112830691489257
0,exp_1,0.013206453038749
0,exp_1,0.107546586212553
0,exp_1,0.194710843107636
0,exp_1,0.19508401720546
0,exp_1,0.023519923217378
0,exp_1,0.00325919672746805
0,exp_1,0.0633943092833773
0,exp_1,0.0848345133514174
0,exp_1,0.0855959768334959
0,exp_1,0.130773558575059
0,exp_1,0.022152910592942
0,exp_1,0.0448973868911474
0,exp_1,0.0367893227185687
0,exp_1,0.0817079115636156
0,exp_1,0.0349622540383761
0,exp_1,0.138079438833962
0,exp_1,0.0707348970210966
0,exp_1,0.083988958827023
0,exp_1,0.156797915394235
0,exp_1,0.0527064051742214
0,exp_1,0.06753731464335
0,exp_1,0.179884418879315
0,exp_1,0.0714397368154263
0,exp_1,0.127465817139624
0,exp_1,0.0282189072802042
0,exp_1,0.0217978984244189
0,exp_1,0.0788004960455097
0,exp_1,0.0851686434127201
0,exp_1,0.0736450757501714
0,exp_1,0.11523646901675
0,exp_1,0.0416968059711708
0,exp_1,0.0484434762546154
0,exp_1,0.0705387681498674
0,exp_1,0.116170205710398
0,exp_1,0.0522634926368646
0,exp_1,0.0147538702264711
0,exp_1,0.0782504699288594
0,exp_1,0.0486951865838271
0,exp_1,0.0710669132292817
0,exp_1,0.0196334209259392
0,exp_1,0.236379093150351
0,exp_1,0.16332999382191
0,exp_1,0.0404845364619379
0,exp_1,0.0530109219673187
0,exp_1,0.0495332447091052
0,exp_1,0.0629815654531915
0,exp_1,0.0930560254460806
0,exp_1,0.0327498507632922
0,exp_1,0.057076709014658
0,exp_1,0.090096720250498
0,exp_1,0.125990126145432
0,exp_1,0.00800830002004649
0,exp_1,0.0319646847256962
0,exp_1,0.131005792737947
0,exp_1,0.181632283870022
0,exp_1,0.395885461233337
0,exp_1,0.32975892665415
0,exp_1,0.0476528871771551
0,exp_1,0.0847743928152738
0,exp_1,0.0734788286724352
0,exp_1,0.129736790419043
0,exp_1,0.078597169978991
0,exp_1,0.0567534125950689
0,exp_1,0.0376172572821525
0,exp_1,0.037638018936296
0,exp_1,0.129711404105028
0,exp_1,0.100795114427409
0,exp_1,0.0955922060387113
0,exp_1,0.101004853870486
0,exp_1,0.0646215217960734
0,exp_1,0.0517804246746489
0,exp_1,0.11678291002581
0,exp_1,0.11030921717431
0,exp_1,0.016812368881731
0,exp_1,0.026743143661375
0,exp_1,0.0353754958413578
0,exp_1,0.0194925294736934
0,exp_1,0.0334402806854269
0,exp_1,0.031299485641343
0,exp_1,0.151789872978712
0,exp_1,0.0569129349340821
0,exp_1,0.12275103713743
0,exp_1,0.0192715940883445
0,exp_1,0.0107945459548485
0,exp_1,0.0561368222281841
0,exp_1,0.277531443351682
0,exp_1,0.13542966842977
0,exp_1,0.0629637896754837
0,exp_1,0.0378149454041503
0,exp_1,0.125783441205716
0,exp_1,0.045278732294638
0,exp_1,0.0662987349012384
0,exp_1,0.0409769193845591
0,exp_1,0.0684377130416557
0,exp_1,0.0676479545511862
0,exp_1,0.0345785472856047
0,exp_1,0.019859051311229
0,exp_1,0.308059511706167
0,exp_1,0.0739010727103152
0,exp_1,0.125817792993988
0,exp_1,0.0357270224997167
0,exp_1,0.137557762181539
0,exp_1,0.0243180284482072
0,exp_1,0.0326250031081866
0,exp_1,0.0265829851313554
0,exp_1,0.101126889103021
0,exp_1,0.22038799320873
0,exp_1,0.055876587080416
0,exp_1,0.0319636308703002
0,exp_1,0.0116743563265076
0,exp_1,0.150813846716681
0,exp_1,0.0260233423768172
0,exp_1,0.036241988469661
0,exp_1,0.0277742847938595
0,exp_1,0.0422555655706641
0,exp_1,0.188229674472216
0,exp_1,0.0963110267594792
0,exp_1,0.0382763910947294
0,exp_1,0.0202055906865813
0,exp_1,0.367454565676296
0,exp_1,0.0515643020198584
0,exp_1,0.0785990795994729
0,exp_1,0.154940057995548
0,exp_1,0.0348397181582211
0,exp_1,0.127583733267387
0,exp_1,0.0499742196136125
0,exp_1,0.0165562269740779
0,exp_1,0.0834313090021282
0,exp_1,0.130270296470613
0,exp_1,0.0629927740278204
0,exp_1,0.104679714985513
0,exp_1,0.0583183241890248
0,exp_1,0.0980387678753766
0,exp_1,0.029079462073045
0,exp_1,0.047836085006499
0,exp_1,0.0898648777976174
0,exp_1,0.0352888400578725
0,exp_1,0.0209178347941351
0,exp_1,0.0956386240037625
0,exp_1,0.0144238360034789
0,exp_1,0.0558151656626176
0,exp_1,0.0474348228971064
0,exp_1,0.0431252517405767
0,exp_1,0.016828137592631
0,exp_1,0.101888402923396
0,exp_1,0.0252965980355141
0,exp_1,0.078107780025552
0,exp_1,0.506369279972829
0,exp_1,0.130064933293257
0,exp_1,0.0355273950623858
0,exp_1,0.308901453721259
0,exp_1,0.12318177228585
0,exp_1,0.0252313857968769
0,exp_1,0.0628048442637895
0,exp_1,0.115931014445473
0,exp_1,0.0394960741145377
0,exp_1,0.0487386501366419
0,exp_1,0.0135539390959341
0,exp_1,0.0449679325920723
0,exp_1,0.0193631290016334
0,exp_1,0.0135636078758142
0,exp_1,0.427125115602992
0,exp_1,0.0720305146075248
0,exp_1,0.0976782805065049
0,exp_1,0.110421604962758
0,exp_1,0.2718792837129
0,exp_1,0.187311568854528
0,exp_1,0.0595231146875866
0,exp_1,0.214952003841622
0,exp_1,0.048561229198064
0,exp_1,0.06587590806543
0,exp_1,0.026870843348357
0,exp_1,0.0237215663768646
0,exp_1,0.0763233311633733
0,exp_1,0.0743844624983044
0,exp_1,0.0675335141748429
0,exp_1,0.0478654700667929
0,exp_1,0.141431291937907
0,exp_1,0.0776498348783318
0,exp_1,0.0531907088505301
0,exp_1,0.131300435088043
0,exp_1,0.139944498773739
0,exp_1,0.150319857264008
0,exp_1,0.0532957163217832
0,exp_1,0.0334022725214205
0,exp_1,0.0768896676627683
0,exp_1,0.0820430972223975
0,exp_1,0.10504594113719
0,exp_1,0.110223699060399
0,exp_1,0.147532765954465
0,exp_1,0.0868782223704689
0,exp_1,0.0751550938111678
0,exp_1,0.165925175367778
0,exp_1,0.0423913315215855
0,exp_1,0.315503125674374
0,exp_1,0.0235799196366016
0,exp_1,0.0188109294750949
0,exp_1,0.23651489627921
0,exp_1,0.235729224598096
0,exp_1,0.0288536760937512
0,exp_1,0.0494583899137265
0,exp_1,0.00712587182782353
0,exp_1,0.174849861505004
0,exp_1,0.0555171639116719
0,exp_1,0.00772473660788347
0,exp_1,0.309730647229051
0,exp_1,0.0667893647960021
0,exp_1,0.188815413129301
0,exp_1,0.041872753714657
0,exp_1,0.0240916448249926
0,exp_1,0.155974834121567
0,exp_1,0.0101813657550573
0,exp_1,0.0442883937087604
0,exp_1,0.0911438977925283
0,exp_1,0.0696079805443976
0,exp_1,0.0147342988091753
0,exp_1,0.0871744586653404
0,exp_1,0.0835406933139152
0,exp_1,0.173002576888633
0,exp_1,0.0503922460680426
0,exp_1,0.0500690288537663
0,exp_1,0.234077618237659
0,exp_1,0.0143540740333677
0,exp_1,0.0911387749153174
0,exp_1,0.169027703033058
0,exp_1,0.0180980949665555
0,exp_1,0.0407695558254274
0,exp_1,0.0526850852794121
0,exp_1,0.0656000619545656
0,exp_1,0.0877164997842412
0,exp_1,0.11935927123916
0,exp_1,0.149907871457053
0,exp_1,0.149555169051157
0,exp_1,0.0434365888719702
0,exp_1,0.0609093643982236
0,exp_1,0.113810643020808
0,exp_1,0.0313632363926335
0,exp_1,0.0398409356295026
0,exp_1,0.0337588395522499
0,exp_1,0.0193933516735408
0,exp_1,0.0108475536391549
0,exp_1,0.128902595680691
0,exp_1,0.0230579031743272
0,exp_1,0.0274990151070129
0,exp_1,0.0303486641959035
0,exp_1,0.167159125657527
0,exp_1,0.223875574955975
0,exp_1,0.0282724501766717
0,exp_1,0.041622420313314
0,exp_1,0.127913145703997
0,exp_1,0.141685118066533
0,exp_1,0.071533985261661
0,exp_1,0.0892243790195496
0,exp_1,0.216723710750251
0,exp_1,0.202621186537459
0,exp_1,0.0775959128898501
0,exp_1,0.0450617274023821
0,exp_1,0.0479905465510545
0,exp_1,0.234456888543629
0,exp_1,0.159617246190599
0,exp_1,0.0426588139891275
0,exp_1,0.086388882434246
0,exp_1,0.0283585822179156
0,exp_1,0.0880550709665049
0,exp_1,0.0474573130013448
0,exp_1,0.11395762714365
0,exp_1,0.11793414712067
0,exp_1,0.0360723287963921
0,exp_1,0.0124780348023036
0,exp_1,0.0857108577015913
0,exp_1,0.0313468182854888
0,exp_1,0.0586656702647508
0,exp_1,0.0180250760430223
0,exp_1,0.139248494988378
0,exp_1,0.0393952281569537
0,exp_1,0.0751092919432115
0,exp_1,0.0400958454001406
0,exp_1,0.0420651290003998
0,exp_1,0.0327347104218134
0,exp_1,0.123530585793856
0,exp_1,0.111563007902175
0,exp_1,0.0672172808431685
0,exp_1,0.194898957402098
0,exp_1,0.143671768895622
0,exp_1,0.114223251480747
0,exp_1,0.0691972436381184
0,exp_1,0.0189563215181251
0,exp_1,0.00846569525003181
0,exp_1,0.0752690558953018
0,exp_1,0.167970465584342
0,exp_1,0.0723390449279821
0,exp_1,0.0830512729470816
0,exp_1,0.124604759525632
0,exp_1,0.278953351941362
0,exp_1,0.18351122647797
0,exp_1,0.293971779869124
0,exp_1,0.0207273153486885
0,exp_1,0.0707697015010805
0,exp_1,0.0938381145326961
0,exp_1,0.0293481547299144
0,exp_1,0.0639684365287106
0,exp_1,0.212315034172385
0,exp_1,0.0387563068197145
0,exp_1,0.044318223709248
0,exp_1,0.128429662380498
0,exp_1,0.0630828741823049
0,exp_1,0.230636272776411
0,exp_1,0.319529194100549
0,exp_1,0.0614668505259934
0,exp_1,0.0845408547287108
0,exp_1,0.234402196558624
0,exp_1,0.0567349437365835
0,exp_1,0.0709367318241949
0,exp_1,0.0716276605075681
0,exp_1,0.161922378585789
0,exp_1,0.208939727378857
0,exp_1,0.240964804198012
0,exp_1,0.0453575398697173
0,exp_1,0.0276667380351333
0,exp_1,0.107737878743888
0,exp_1,0.0893542819007237
0,exp_1,0.19141484490206
0,exp_1,0.796152233557151
0,exp_1,0.014077967244108
0,exp_1,0.121226732594325
0,exp_1,0.0264041498038031
0,exp_1,0.0764045654676808
0,exp_1,0.0917223447310123
0,exp_1,0.0787986984378363
0,exp_1,0.203509253574574
0,exp_1,0.225633816016493
0,exp_1,0.052356285497884
0,exp_1,0.0572576943418751
0,exp_1,0.101845658715368
0,exp_1,0.0584266769108543
0,exp_1,0.0432817824273915
0,exp_1,0.0290878950926014
0,exp_1,0.151964379262542
0,exp_1,0.051757284734783
0,exp_1,0.03255396343875
0,exp_1,0.139829111164451
0,exp_1,0.0846041582066093
0,exp_1,0.11731575948448
0,exp_1,0.0865303779288633
0,exp_1,0.0461729031647308
0,exp_1,0.020781560956674
0,exp_1,0.0120295231621426
0,exp_1,0.0225891974341517
0,exp_1,0.0224760689931829
0,exp_1,0.1719525963839
0,exp_1,0.139373656446681
0,exp_1,0.114140607048273
0,exp_1,0.0813846334135034
0,exp_1,0.0441394840453041
0,exp_1,0.0508038504222793
0,exp_1,0.0163603922955149
0,exp_1,0.0682495306399714
0,exp_1,0.0581079127289942
0,exp_1,0.206173934445796
0,exp_1,0.0259986296666551
0,exp_1,0.207024711887512
0,exp_1,0.0272995678644779
0,exp_1,0.0191870031866616
0,exp_1,0.122937313137613
0,exp_1,0.0549682350487507
0,exp_1,0.0253202343561392
0,exp_1,0.0555433426681358
0,exp_1,0.0570206550045355
0,exp_1,0.0470291568663555
0,exp_1,0.11664647667653
0,exp_1,0.0998557759456895
0,exp_1,0.00701981488349127
0,exp_1,0.11522256806086
0,exp_1,0.079250796040859
0,exp_1,0.0915636780432749
0,exp_1,0.00903305967837686
0,exp_1,0.144059579373571
0,exp_1,0.0115575771141495
0,exp_1,0.0110740774260918
0,exp_1,0.0841456594542742
0,exp_1,0.0321482035064661
0,exp_1,0.0298149307636574
0,exp_1,0.052966496643016
0,exp_1,0.132086717940894
0,exp_1,0.133697470227103
0,exp_1,0.0403758482626143
0,exp_1,0.0293423907911854
0,exp_1,0.0639381932311295
0,exp_1,0.0483155504254959
0,exp_1,0.100137616187073
0,exp_1,0.254690435561135
0,exp_1,0.18673221342375
0,exp_1,0.0335044915718025
0,exp_1,0.119017849816606
0,exp_1,0.067403297095365
0,exp_1,0.0165149074062257
0,exp_1,0.0952024647381388
0,exp_1,0.114521599476419
0,exp_1,0.0328757494431965
0,exp_1,0.110823751221722
0,exp_1,0.0147324718250803
0,exp_1,0.0489636069922582
0,exp_1,0.325254877091127
0,exp_1,0.10679085647595
0,exp_1,0.0670225262934156
0,exp_1,0.182175114348113
0,exp_1,0.0653895500317693
0,exp_1,0.0561581888994973
0,exp_1,0.151546689974989
0,exp_1,0.148387191698303
0,exp_1,0.0423728778043767
0,exp_1,0.163272303420731
0,exp_1,0.0734340325501535
0,exp_1,0.0959128065716682
0,exp_1,0.032832845285552
0,exp_1,0.0183225581263534
0,exp_1,0.0752269306945694
0,exp_1,0.0984814050347315
0,exp_1,0.150164777456075
0,exp_1,0.0284181248453012
0,exp_1,0.089428666618894
0,exp_1,0.0272750770830942
0,exp_1,0.0405158721123352
0,exp_1,0.0561602992897463
0,exp_1,0.0955513464552169
0,exp_1,0.0153288032510941
0,exp_1,0.0710695122360986
0,exp_1,0.0173475572012813
0,exp_1,0.0346103251358913
0,exp_1,0.0277400085831159
0,exp_1,0.03791350985439
0,exp_1,0.0388382891172479
0,exp_1,0.0153543401721177
0,exp_1,0.162972085652803
0,exp_1,0.0381084128522583
0,exp_1,0.15016487349799
0,exp_1,0.375126460265186
0,exp_1,0.0609096317071969
0,exp_1,0.0807774402634512
0,exp_1,0.0785192542757229
0,exp_1,0.0361863792863794
0,exp_1,0.0979918494068073
0,exp_1,0.0475437559750039
0,exp_1,0.0532654022114811
0,exp_1,0.0491740269793873
0,exp_1,0.0191284536025428
0,exp_1,0.033140495522903
0,exp_1,0.0504683692654687
0,exp_1,0.0406737271499266
0,exp_1,0.0309136656287982
0,exp_1,0.0505306203636752
0,exp_1,0.0442160789811482
0,exp_1,0.135849491565431
0,exp_1,0.13888622242227
0,exp_1,0.0567936817860001
0,exp_1,0.086798846398221
0,exp_1,0.21359193280458
0,exp_1,0.0411045237250671
0,exp_1,0.168508046275252
0,exp_1,0.0255003109206919
0,exp_1,0.096327319167901
0,exp_1,0.0421937624179976
0,exp_1,0.0209791328458762
0,exp_1,0.121272483020576
0,exp_1,0.0411731649540922
0,exp_1,0.0877700062042854
0,exp_1,0.00443079182935811
0,exp_1,0.0367576997309604
0,exp_1,0.0207250427002195
0,exp_1,0.0761721679377838
0,exp_1,0.0499973356164966
0,exp_1,0.0328073254855784
0,exp_1,0.0193728852643389
0,exp_1,0.0726234239988798
0,exp_1,0.0654521193562861
0,exp_1,0.124264902184816
0,exp_1,0.0389136078268906
0,exp_1,0.0463650437457046
0,exp_1,0.0889783349985487
0,exp_1,0.0742345225839748
0,exp_1,0.0529141399015266
0,exp_1,0.0182700767826979
0,exp_1,0.0913488320548268
0,exp_1,0.0910548747733644
0,exp_1,0.021054791175305
0,exp_1,0.0696123267193499
0,exp_1,0.0184254538118345
0,exp_1,0.0967621178197552
0,exp_1,0.0322064268293758
0,exp_1,0.0533761569001134
0,exp_1,0.0931569122596293
0,exp_1,0.0596989899758074
0,exp_1,0.0221271674958795
0,exp_1,0.0339468640640499
0,exp_1,0.0773257653680737
0,exp_1,0.355347526305353
0,exp_1,0.211689944404759
0,exp_1,0.0868664816207316
0,exp_1,0.0297153172688402
0,exp_1,0.0476325221973829
0,exp_1,0.0742901439653359
0,exp_1,0.0402548404394978
0,exp_1,0.0182133724350865
0,exp_1,0.150027956849207
0,exp_1,0.0990815652592904
0,exp_1,0.0971678169760909
0,exp_1,0.0661542095783327
0,exp_1,0.043037830756176
0,exp_1,0.0418745746000487
0,exp_1,0.288776330468956
0,exp_1,0.02362693931618
0,exp_1,0.147254535549637
0,exp_1,0.149482797418749
0,exp_1,0.0547935346723309
0,exp_1,0.175893897096707
0,exp_1,0.0412262299375381
0,exp_1,0.132696427050392
0,exp_1,0.0131316090885514
0,exp_1,0.0222220357288492
0,exp_1,0.20495225973725
0,exp_1,0.0440747364006286
0,exp_1,0.0587630459852069
0,exp_1,0.0154429726158488
0,exp_1,0.159582244103336
0,exp_1,0.109084489178005
0,exp_1,0.0509932207216664
0,exp_1,0.0135318782230617
0,exp_1,0.0294708831230799
0,exp_1,0.0319330687869167
0,exp_1,0.30888014896277
0,exp_1,0.0300213353671197
0,exp_1,0.096859230844385
0,exp_1,0.0420539307265238
0,exp_1,0.058789956272229
0,exp_1,0.0796111259441928
0,exp_1,0.534866133929689
0,exp_1,0.0656424074058538
0,exp_1,0.0452577991663589
0,exp_1,0.0975208336365478
0,exp_1,0.153685741214333
0,exp_1,0.0647342714745253
0,exp_1,0.168558924324852
0,exp_1,0.0423055917068452
0,exp_1,0.0310544346578168
0,exp_1,0.143422673745106
0,exp_1,0.141594002388998
0,exp_1,0.156189619678377
0,exp_1,0.0513352976333118
0,exp_1,0.0424452213524138
0,exp_1,0.158610827224185
0,exp_1,0.0328001300540943
0,exp_1,0.105691299832314
0,exp_1,0.0419795633547156
0,exp_1,0.272385034532973
0,exp_1,0.104287564267168
0,exp_1,0.0463420270589608
0,exp_1,0.0818373033902083
0,exp_1,0.253460125377775
0,exp_1,0.0981322545347913
0,exp_1,0.0657217890173573
0,exp_1,0.0798202802796379
0,exp_1,0.085491815576906
0,exp_1,0.0187757814217244
0,exp_1,0.130216564022833
0,exp_1,0.10231476003401
0,exp_1,0.0276435433471139
0,exp_1,0.0775047605189282
0,exp_1,0.0857011966023737
0,exp_1,0.348876766936761
0,exp_1,0.0321220282894728
0,exp_1,0.149405109008272
0,exp_1,0.0125832356550444
0,exp_1,0.130360897033495
0,exp_1,0.132879271706482
0,exp_1,0.0360882299260419
0,exp_1,0.0304866946572851
0,exp_1,0.0977390912864211
0,exp_1,0.151968570523751
0,exp_1,0.0998810306794523
0,exp_1,0.122776179794189
0,exp_1,0.152915856860354
0,exp_1,0.0832140654163388
0,exp_1,0.117483937241303
0,exp_1,0.0818776443109015
