boundary_loss,boundary_loss_epoch,boundary_loss_step,epoch,integrat_loss,integrat_loss_epoch,integrat_loss_step,population_loss,population_loss_epoch,population_loss_step,residual loss,residual loss_epoch,residual loss_step,step,total_loss,total_loss_epoch,total_loss_step,val_loss
,,33.327938079833984,0,,,304.625732421875,,,2084.00830078125,,,0.015947416424751282,49,,,663.3726806640625,
,,33.08407211303711,0,,,304.0520324707031,,,2102.361083984375,,,0.009498529136180878,49,,,661.809814453125,
32.175289154052734,,,0,290.1256103515625,,,3670.752197265625,,,0.009469541721045971,,,62,635.789306640625,,,635.789306640625
27.21995735168457,,,0,281.9793395996094,,,11496.76171875,,,0.005359816364943981,,,62,615.4189453125,,,615.4189453125
,56.16661071777344,,0,,258.5704040527344,,,22682.796875,,,0.0382842943072319,,62,,618.7012329101562,,
,51.107513427734375,,0,,238.36154174804688,,,73906.203125,,,0.04321476072072983,,62,,569.3985595703125,,
,,21.42786407470703,1,,,305.8943786621094,,,2008.3082275390625,,,0.0011011615861207247,99,,,644.7453002929688,
,,59.80474090576172,1,,,218.1431884765625,,,44062.8671875,,,0.003028914798051119,99,,,540.0279541015625,
34.88732147216797,,,1,268.27288818359375,,,13669.267578125,,,0.1428106725215912,,,125,592.2310791015625,,,592.2310791015625
,33.39048385620117,,1,,269.9776916503906,,,16381.78125,,,0.0535614900290966,,125,,597.3251342773438,,
31.970943450927734,,,1,267.4147644042969,,,7651.43212890625,,,0.07284069806337357,,,125,589.1268920898438,,,589.1268920898438
,41.096256256103516,,1,,257.8198547363281,,,14570.4775390625,,,0.06207898259162903,,125,,587.2620849609375,,
,,31.797992706298828,2,,,252.80679321289062,,,9700.3759765625,,,7.348411600105464e-05,149,,,555.156494140625,
,,87.6734619140625,2,,,199.6684112548828,,,4946.38916015625,,,0.5062668323516846,149,,,538.3666381835938,
23.97329330444336,,,2,268.49847412109375,,,9381.296875,,,0.3834315240383148,,,188,573.3090209960938,,,573.3090209960938
,31.253236770629883,,2,,261.7057189941406,,,10870.4619140625,,,0.27260810136795044,,188,,572.8287353515625,,
51.58884048461914,,,2,244.49526977539062,,,3243.86474609375,,,0.31232863664627075,,,188,567.5211791992188,,,567.5211791992188
,30.94243621826172,,2,,262.6145324707031,,,12616.5361328125,,,0.08311576396226883,,188,,576.3062133789062,,
,,22.37075424194336,3,,,256.61480712890625,,,3634.07958984375,,,1.4972860299167223e-05,199,,,546.874755859375,
,,42.314510345458984,3,,,218.29029846191406,,,31917.513671875,,,0.005871059373021126,199,,,505.49908447265625,
,,19.562952041625977,3,,,257.39599609375,,,6151.4013671875,,,2.8727999961120076e-05,249,,,543.322021484375,
,,76.81861877441406,3,,,203.4540557861328,,,11977.2197265625,,,6.14627742767334,249,,,511.7635498046875,
30.365476608276367,,,3,261.06494140625,,,4626.06494140625,,,0.15432274341583252,,,251,565.6666259765625,,,565.6666259765625
,21.598581314086914,,3,,260.328857421875,,,10963.14453125,,,0.0583004429936409,,251,,555.14990234375,,
11.733793258666992,,,3,269.0469970703125,,,632.0547485351562,,,7.515020843129605e-05,,,251,557.2600708007812,,,557.2600708007812
