boundary_loss,boundary_loss_epoch,boundary_loss_step,epoch,integrat_loss,integrat_loss_epoch,integrat_loss_step,population_loss,population_loss_epoch,population_loss_step,residual loss,residual loss_epoch,residual loss_step,step,total_loss,total_loss_epoch,total_loss_step,val_loss
,,25.846105575561523,0,,,317.18048095703125,,,2986.997314453125,,,0.005913408938795328,49,,,682.31787109375,
49.3679084777832,,,0,267.787841796875,,,76091.9765625,,,0.03762657567858696,,,62,622.4326782226562,,,622.4326782226562
,51.44618606567383,,0,,168.03872680664062,,,2519732.75,,,0.028529569506645203,,62,,430.9483337402344,,
,,37.086204528808594,1,,,263.52392578125,,,32725.3515625,,,0.00330148683860898,99,,,598.2692260742188,
56.66191482543945,,,1,254.5320281982422,,,38191.6484375,,,0.057155679911375046,,,125,605.966796875,,,605.966796875
,44.04347229003906,,1,,267.6627502441406,,,31061.3125,,,0.02464163675904274,,125,,614.6348266601562,,
,,29.700666427612305,2,,,302.3691711425781,,,2154.748291015625,,,0.0017290704417973757,149,,,652.3045654296875,
24.14136505126953,,,2,296.3525085449219,,,2682.8115234375,,,0.0006599336629733443,,,188,633.4033203125,,,633.4033203125
,45.34035110473633,,2,,262.6591796875,,,39053.62890625,,,0.08036324381828308,,188,,603.4059448242188,,
,,42.190826416015625,3,,,255.82766723632812,,,8305.8076171875,,,5.460374086396769e-05,199,,,580.9551391601562,
,,36.33782958984375,3,,,253.7939453125,,,8983.4970703125,,,1.9587812857935205e-05,249,,,566.3536376953125,
35.14516830444336,,,3,253.360595703125,,,1230.8450927734375,,,0.00112265651114285,,,251,567.113037109375,,,567.113037109375
,41.265472412109375,,3,,257.9698486328125,,,24664.1953125,,,0.08893789350986481,,251,,584.65966796875,,
,,5.221738815307617,4,,,282.0071105957031,,,-1445.99658203125,,,7.522829400841147e-05,299,,,579.853759765625,
35.497711181640625,,,4,254.27406311035156,,,5774.15771484375,,,0.08377737551927567,,,314,563.6231079101562,,,563.6231079101562
,32.096710205078125,,4,,262.791748046875,,,9878.8359375,,,0.06072346121072769,,314,,577.6314086914062,,
,,99.56038665771484,5,,,190.98574829101562,,,22171.90234375,,,0.5904279947280884,349,,,523.9971313476562,
11.00369930267334,,,5,286.8177185058594,,,3398.39404296875,,,3.659121284727007e-05,,,377,591.785888671875,,,591.785888671875
,27.032800674438477,,5,,264.06298828125,,,7665.94580078125,,,0.07244956493377686,,377,,569.4942016601562,,
,,1.9456149339675903,6,,,282.44586181640625,,,-1443.0345458984375,,,1.1203626854694448e-05,399,,,572.2196044921875,
28.67317008972168,,,6,268.30010986328125,,,2973.151123046875,,,0.11890088766813278,,,440,575.929931640625,,,575.929931640625
,21.25853157043457,,6,,267.5521545410156,,,2603.58349609375,,,0.05978114902973175,,440,,566.7540893554688,,
,,7.8135857582092285,7,,,262.5595397949219,,,5004.11328125,,,3.801242655754322e-06,449,,,539.0440063476562,
,,13.702407836914062,7,,,254.2335205078125,,,284.2055358886719,,,2.2976711022693053e-07,499,,,528.1842651367188,
24.148473739624023,,,7,245.2832794189453,,,851.2123413085938,,,0.038237739354372025,,,503,524.5867309570312,,,524.5867309570312
,19.890966415405273,,7,,261.36737060546875,,,1528.2430419921875,,,0.044319938868284225,,503,,551.3142700195312,,
,,4.483695983886719,8,,,262.4290771484375,,,1131.041748046875,,,9.035800871970423e-07,549,,,532.3898315429688,
7.757888317108154,,,8,267.8269958496094,,,370.7704772949219,,,1.5761207805553568e-06,,,566,546.943603515625,,,546.943603515625
,15.30811595916748,,8,,261.98956298828125,,,445.32562255859375,,,0.02235063910484314,,566,,545.3370361328125,,
,,74.92764282226562,9,,,191.99620056152344,,,669.8927612304688,,,0.10559219866991043,599,,,479.8124084472656,
15.280924797058105,,,9,259.0299987792969,,,80.10047912597656,,,0.009542799554765224,,,629,537.9511108398438,,,537.9511108398438
,20.845460891723633,,9,,252.36083984375,,,352.74786376953125,,,0.029836153611540794,,629,,531.8934326171875,,
,,2.20025634765625,10,,,261.36981201171875,,,255.51235961914062,,,1.9224617631152796e-07,649,,,526.2489624023438,
33.35607147216797,,,10,172.40638732910156,,,138.14822387695312,,,0.015804961323738098,,,692,387.19000244140625,,,387.19000244140625
,11.699606895446777,,10,,251.86990356445312,,,103.7457046508789,,,0.006681240163743496,,692,,519.0645141601562,,
,,0.9234456419944763,11,,,281.71002197265625,,,-17.308284759521484,,,9.963659408640524e-08,699,,,564.6190795898438,
,,0.663540244102478,11,,,316.56878662109375,,,27.24901580810547,,,6.396745533265857e-08,749,,,635.1544189453125,
20.991609573364258,,,11,238.67202758789062,,,42.33147048950195,,,0.005627977661788464,,,755,504.1060791015625,,,504.1060791015625
,12.062686920166016,,11,,246.3621063232422,,,55.628684997558594,,,0.004138794727623463,,755,,508.1864929199219,,
,,50.72789001464844,12,,,27.692333221435547,,,130.75689697265625,,,0.009878603741526604,799,,,116.22711944580078,
22.954795837402344,,,12,14.956343650817871,,,50.52910232543945,,,0.0031827182974666357,,,818,58.357093811035156,,,58.357093811035156
,7.997176170349121,,12,,97.54435729980469,,,20.3022518157959,,,0.0010221725096926093,,818,,206.61276245117188,,
,,8.452173233032227,13,,,3.357891321182251,,,5.5325517654418945,,,2.5947775839085807e-07,849,,,18.73206329345703,
15.042631149291992,,,13,5.694108963012695,,,9.787718772888184,,,0.0010042128851637244,,,881,31.629619598388672,,,31.629619598388672
,9.427948951721191,,13,,6.327072620391846,,,16.20257568359375,,,0.0008136351825669408,,881,,25.42621612548828,,
,,0.29823967814445496,14,,,0.28579455614089966,,,0.22650541365146637,,,1.9222660796458513e-08,899,,,4.288491725921631,
8.438153266906738,,,14,5.07719087600708,,,5.2067551612854,,,0.00036712700966745615,,,944,22.24886131286621,,,22.24886131286621
,6.301826477050781,,14,,3.3506622314453125,,,5.062464714050293,,,0.000243610906181857,,944,,15.724296569824219,,
,,0.5167931914329529,15,,,1.6466832160949707,,,12.697686195373535,,,7.453955674918689e-09,949,,,4.232911109924316,
,,0.5422075986862183,15,,,0.107903391122818,,,0.01650356315076351,,,7.476741004097676e-09,999,,,4.499047756195068,
9.32016658782959,,,15,4.123260498046875,,,1.1233402490615845,,,0.00023751216940581799,,,1007,22.703445434570312,,,22.703445434570312
,7.159206867218018,,15,,3.7367970943450928,,,2.6733314990997314,,,0.00022135948529466987,,1007,,17.14870834350586,,
,,4.208065509796143,16,,,0.2645789682865143,,,0.7557321786880493,,,9.334600648003288e-09,1049,,,10.48952865600586,
12.744050025939941,,,16,6.395305633544922,,,3.442960262298584,,,0.0003876822011079639,,,1070,30.351404190063477,,,30.351404190063477
,7.696598529815674,,16,,3.921668767929077,,,2.082216262817383,,,0.0002041577099589631,,1070,,18.610252380371094,,
,,0.7490590214729309,17,,,0.13081775605678558,,,0.07510992139577866,,,5.778530542954741e-09,1099,,,5.307674884796143,
19.494768142700195,,,17,10.513763427734375,,,2.227046251296997,,,0.0005041486583650112,,,1133,45.69434356689453,,,45.69434356689453
,5.337068557739258,,17,,2.6539571285247803,,,2.236536979675293,,,9.304370178142563e-05,,1133,,13.431392669677734,,
,,0.8428642749786377,18,,,0.815686821937561,,,5.172420978546143,,,3.0664353278808676e-09,1149,,,3.2653615474700928,
8.16409969329834,,,18,4.111361980438232,,,0.4089345335960388,,,0.0001411036791978404,,,1196,20.50587272644043,,,20.50587272644043
,7.768630504608154,,18,,4.014284610748291,,,0.3427233397960663,,,0.00013328737986739725,,1196,,18.7034854888916,,
,,0.7655064463615417,19,,,0.18528032302856445,,,0.23384487628936768,,,3.2273017591677444e-09,1199,,,5.521798610687256,
,,4.592641353607178,19,,,0.14137443900108337,,,0.00047678861301392317,,,2.711816549094692e-09,1249,,,11.135064125061035,
8.571533203125,,,19,3.3407962322235107,,,0.8189571499824524,,,0.00010941046639345586,,,1259,19.3209228515625,,,19.3209228515625
,10.390303611755371,,19,,5.704255104064941,,,0.7456099390983582,,,0.00018457297119311988,,1259,,25.1459903717041,,
,,6.035594940185547,20,,,1.9397118091583252,,,-3.9420506954193115,,,2.224569417563771e-09,1299,,,12.059959411621094,
11.539912223815918,,,20,6.214083194732666,,,1.2350329160690308,,,0.00019357386918272823,,,1322,28.55094337463379,,,28.55094337463379
,8.04969596862793,,20,,4.131554126739502,,,0.49033984541893005,,,0.00013017597666475922,,1322,,19.83945083618164,,
,,32.73089599609375,21,,,23.77154541015625,,,3.491039752960205,,,0.0008481501718051732,1349,,,86.154052734375,
12.328963279724121,,,21,8.412081718444824,,,-0.5289942622184753,,,0.00024856114760041237,,,1385,32.277183532714844,,,32.277183532714844
,6.601025104522705,,21,,3.7271032333374023,,,0.5693297386169434,,,0.0001185834698844701,,1385,,17.380123138427734,,
,,1.1744894981384277,22,,,0.15473787486553192,,,8.42745866975747e-05,,,5.07740693933556e-09,1399,,,2.2221264839172363,
7.516393661499023,,,22,3.190397262573242,,,0.17715217173099518,,,0.00011194842954864725,,,1448,17.776229858398438,,,17.776229858398438
,6.170703887939453,,22,,2.604534387588501,,,0.24758052825927734,,,7.828828529454768e-05,,1448,,14.027970314025879,,
,,1.2786495685577393,23,,,0.18958814442157745,,,0.0031678860541433096,,,4.170013223614433e-09,1449,,,2.390883445739746,
,,1.0258159637451172,23,,,0.14829683303833008,,,0.004111018963158131,,,4.245980456119014e-09,1499,,,1.9978344440460205,
12.787181854248047,,,23,6.812427520751953,,,0.9296692609786987,,,0.00024270772701129317,,,1511,31.144107818603516,,,31.144107818603516
,5.6436848640441895,,23,,2.3905534744262695,,,0.20084942877292633,,,7.538167119491845e-05,,1511,,13.21971321105957,,
,,0.6874942779541016,24,,,0.23814010620117188,,,0.35499945282936096,,,2.3206778165807407e-10,1549,,,1.8616243600845337,
4.75534200668335,,,24,1.0271949768066406,,,-1.5814170837402344,,,7.317946804086262e-10,,,1574,9.797686576843262,,,9.797686576843262
,6.835326671600342,,24,,3.408068895339966,,,0.011145935393869877,,,0.00011004394036717713,,1574,,16.383068084716797,,
,,5.018698692321777,25,,,0.5369742512702942,,,0.26859617233276367,,,3.2715568920593796e-08,1599,,,7.273931503295898,
5.996838569641113,,,25,3.14076828956604,,,0.1708839386701584,,,9.92870845948346e-05,,,1637,14.313175201416016,,,14.313175201416016
,6.670321941375732,,25,,3.535088300704956,,,0.3377247154712677,,,0.00011157470726175234,,1637,,16.683570861816406,,
,,0.7456200122833252,26,,,0.5326933264732361,,,0.6439641714096069,,,6.396204677017181e-10,1649,,,6.060612678527832,
,,1.3789808750152588,26,,,0.1302158534526825,,,0.012749978341162205,,,3.4535794224410665e-09,1699,,,2.32220458984375,
2.0847017765045166,,,26,0.5964450836181641,,,0.015676291659474373,,,5.18566256602071e-09,,,1700,5.763887882232666,,,5.763887882232666
,6.2004923820495605,,26,,3.4198060035705566,,,0.3613639175891876,,,9.564226638758555e-05,,1700,,16.164976119995117,,
,,0.6024370193481445,27,,,0.5798648595809937,,,0.6695032715797424,,,5.198714791987413e-10,1749,,,5.649677753448486,
2.2612147331237793,,,27,0.7109737992286682,,,-0.5462376475334167,,,1.3272782872775224e-09,,,1763,5.5785298347473145,,,5.5785298347473145
,6.187366008758545,,27,,2.4503297805786133,,,-0.12817825376987457,,,8.56136903166771e-05,,1763,,14.124963760375977,,
,,3.8473122119903564,28,,,0.14849402010440826,,,0.25642743706703186,,,4.66193639248047e-10,1799,,,9.444768905639648,
10.914037704467773,,,28,6.644762992858887,,,0.5426247715950012,,,0.00027662370121106505,,,1826,27.243242263793945,,,27.243242263793945
,6.81950044631958,,28,,3.0150234699249268,,,-0.16034996509552002,,,0.00012450551730580628,,1826,,15.699442863464355,,
,,4.955573558807373,29,,,1.5814430713653564,,,-2.5870728492736816,,,5.303587014005018e-10,1849,,,9.595492362976074,
2.539268970489502,,,29,0.48980361223220825,,,-0.1526433676481247,,,7.384026279311229e-09,,,1889,4.83401346206665,,,4.83401346206665
,6.857607364654541,,29,,3.7191545963287354,,,0.17335809767246246,,,0.00014419744547922164,,1889,,17.17456817626953,,
,,4.9413933753967285,30,,,1.4125267267227173,,,-2.2537693977355957,,,3.0741079126705984e-10,1899,,,9.541895866394043,
,,4.930629730224609,30,,,0.47286343574523926,,,0.24764679372310638,,,3.4681217897514216e-08,1949,,,7.081428050994873,
3.037839412689209,,,30,0.6325143575668335,,,0.006749158725142479,,,1.0406487227498928e-08,,,1952,6.183099746704102,,,6.183099746704102
,6.805610656738281,,30,,3.537562370300293,,,0.21869534254074097,,,0.0001354081614408642,,1952,,16.65933609008789,,
,,0.5132474303245544,31,,,0.12812630832195282,,,0.08571668714284897,,,4.430426858714753e-11,1999,,,1.1928287744522095,
6.5207037925720215,,,31,3.4539177417755127,,,0.712243914604187,,,0.00012828900071326643,,,2015,18.31673812866211,,,18.31673812866211
,5.9818525314331055,,31,,2.6623313426971436,,,0.18677687644958496,,,0.00010189897147938609,,2015,,14.04610538482666,,
,,5.184764385223389,32,,,1.364194393157959,,,-1.963193655014038,,,1.275010791390585e-10,2049,,,9.570459365844727,
9.534393310546875,,,32,5.5059380531311035,,,0.3946516513824463,,,0.00015189286204986274,,,2078,24.071819305419922,,,24.071819305419922
,7.097367286682129,,32,,3.6088743209838867,,,0.17149202525615692,,,9.422208677278832e-05,,2078,,17.33745574951172,,
,,5.084221839904785,33,,,1.3711520433425903,,,-2.198793649673462,,,2.046612324058117e-10,2099,,,9.352336883544922,
6.904300212860107,,,33,3.8585522174835205,,,0.41046884655952454,,,9.864922321867198e-05,,,2141,18.383630752563477,,,18.383630752563477
,4.161431789398193,,33,,1.3023344278335571,,,-0.13972070813179016,,,2.1501169612747617e-05,,2141,,9.08519172668457,,
,,28.40300178527832,34,,,22.14345932006836,,,2.0744669437408447,,,0.0006683525862172246,2149,,,79.32939147949219,
,,0.4866964817047119,34,,,0.11794854700565338,,,0.07360439002513885,,,3.7535384522779935e-11,2199,,,1.0363061428070068,
5.525063514709473,,,34,3.5045459270477295,,,0.16962085664272308,,,7.568882574560121e-05,,,2204,15.053257942199707,,,15.053257942199707
,5.76301383972168,,34,,2.833730459213257,,,0.18026967346668243,,,6.615976599277928e-05,,2204,,13.855877876281738,,
,,24.949289321899414,35,,,15.19472599029541,,,1.6942585706710815,,,0.00035509216831997037,2249,,,60.94248962402344,
1.3420287370681763,,,35,0.2375766932964325,,,-0.2659813165664673,,,3.933115499954454e-10,,,2267,2.537896156311035,,,2.537896156311035
,6.68921422958374,,35,,3.66479229927063,,,0.20089992880821228,,,8.493150380672887e-05,,2267,,16.5025691986084,,
,,1.7570528984069824,36,,,0.11911649256944656,,,0.04394593462347984,,,2.78240364082194e-09,2299,,,2.56980299949646,
13.502959251403809,,,36,9.174941062927246,,,0.6321619749069214,,,0.00022464102949015796,,,2330,36.33197784423828,,,36.33197784423828
,5.312280654907227,,36,,2.705549716949463,,,0.2204657644033432,,,5.623038305202499e-05,,2330,,13.470301628112793,,
,,0.44755303859710693,37,,,0.8881798982620239,,,0.8874256610870361,,,1.6061837970759996e-10,2349,,,5.735273838043213,
2.935326337814331,,,37,0.5017256736755371,,,0.3841618597507477,,,1.3982852209437624e-08,,,2393,5.646190166473389,,,5.646190166473389
,5.147029876708984,,37,,2.679689884185791,,,0.09790713340044022,,,5.1001959946006536e-05,,2393,,12.965713500976562,,
,,26.59832763671875,38,,,16.38379669189453,,,1.5814597606658936,,,0.00031764109735377133,2399,,,65.15751647949219,
,,0.4492981731891632,38,,,0.1042729914188385,,,0.04704555124044418,,,3.062324005487227e-11,2449,,,1.0032950639724731,
10.05381965637207,,,38,6.983279228210449,,,0.6002865433692932,,,0.00015864254964981228,,,2456,27.882474899291992,,,27.882474899291992
,5.445509910583496,,38,,2.959744453430176,,,0.04002080112695694,,,5.873149348190054e-05,,2456,,13.630226135253906,,
,,4.368467330932617,39,,,1.4623900651931763,,,-2.3980438709259033,,,4.534193021044075e-10,2499,,,8.55424976348877,
4.249181747436523,,,39,0.49422192573547363,,,-0.20629747211933136,,,1.661415893750018e-08,,,2519,6.3758745193481445,,,6.3758745193481445
,5.771655082702637,,39,,3.966033935546875,,,0.10541602969169617,,,7.399730384349823e-05,,2519,,16.36888313293457,,
,,1.6026220321655273,40,,,0.09708438813686371,,,0.03392018377780914,,,3.426412042983884e-09,2549,,,2.218601703643799,
12.06176471710205,,,40,9.270055770874023,,,0.5698302984237671,,,0.00019570374570321292,,,2582,34.60879898071289,,,34.60879898071289
,5.5886549949646,,40,,3.7077205181121826,,,0.19956842064857483,,,7.028463005553931e-05,,2582,,15.207996368408203,,
,,8.076486587524414,41,,,0.6406858563423157,,,0.33479875326156616,,,3.815944182861131e-08,2599,,,11.662717819213867,
7.134235382080078,,,41,3.677079439163208,,,-0.13897137343883514,,,8.019217057153583e-05,,,2645,16.98570442199707,,,16.98570442199707
