boundary_loss,boundary_loss_epoch,boundary_loss_step,epoch,integrat_loss,integrat_loss_epoch,integrat_loss_step,population_loss,population_loss_epoch,population_loss_step,residual loss,residual loss_epoch,residual loss_step,step,total_loss,total_loss_epoch,total_loss_step,val_loss
35.2837028503418,,,0,334.51165771484375,,,957.006591796875,,,0.010929514653980732,,,27,726.8662109375,,,726.8662109375
,60.2158317565918,,0,,185.01361083984375,,,709413.0625,,,0.024054475128650665,,27,,483.0547790527344,,
,,64.34591674804688,1,,,241.6432647705078,,,23622.54296875,,,0.010836059227585793,49,,,602.9957275390625,
50.593658447265625,,,1,276.1055603027344,,,9831.1318359375,,,0.04112045094370842,,,55,643.0419311523438,,,643.0419311523438
,58.21818542480469,,1,,269.5706481933594,,,9170.7802734375,,,0.03574239835143089,,55,,642.3814086914062,,
47.1766471862793,,,2,271.7454833984375,,,12457.61328125,,,0.0036353610921651125,,,83,628.3970947265625,,,628.3970947265625
,55.0305290222168,,2,,259.45233154296875,,,13873.5771484375,,,0.0303762536495924,,83,,618.591796875,,
,,28.30518913269043,3,,,334.4757080078125,,,969.1615600585938,,,0.004852265119552612,99,,,713.951171875,
56.40968704223633,,,3,248.9163818359375,,,21043.302734375,,,0.05187886580824852,,,111,599.3073120117188,,,599.3073120117188
,49.70612716674805,,3,,276.0184631347656,,,10241.3984375,,,0.038624245673418045,,111,,638.1856079101562,,
47.9389533996582,,,4,281.52947998046875,,,9972.513671875,,,0.05545046553015709,,,139,642.7614135742188,,,642.7614135742188
,50.820770263671875,,4,,269.77349853515625,,,12602.01171875,,,0.059890955686569214,,139,,627.41015625,,
,,40.303504943847656,5,,,281.6096496582031,,,4088.122314453125,,,0.00010106255649589002,149,,,629.9441528320312,
31.607404708862305,,,5,275.4580078125,,,16193.51953125,,,0.0013773777754977345,,,167,609.22021484375,,,609.22021484375
,51.30156326293945,,5,,257.65191650390625,,,13380.845703125,,,0.0454709529876709,,167,,603.2872314453125,,
33.6077880859375,,,6,282.96173095703125,,,3922.67041015625,,,3.440743239480071e-05,,,195,620.488525390625,,,620.488525390625
,37.156742095947266,,6,,279.89910888671875,,,10048.7646484375,,,0.03197738155722618,,195,,622.63671875,,
,,20.264694213867188,7,,,288.1959228515625,,,18909.859375,,,0.0004381014150567353,199,,,615.3612060546875,
35.411415100097656,,,7,283.8844909667969,,,8079.81982421875,,,0.057072125375270844,,,223,624.7607421875,,,624.7607421875
,34.881282806396484,,7,,275.8948974609375,,,9983.333984375,,,0.02593776397407055,,223,,610.1539306640625,,
,,13.717297554016113,8,,,334.4853515625,,,963.7073974609375,,,0.00021644358639605343,249,,,688.8461303710938,
