boundary_loss,boundary_loss_epoch,boundary_loss_step,epoch,integrat_loss,integrat_loss_epoch,integrat_loss_step,population_loss,population_loss_epoch,population_loss_step,residual loss,residual loss_epoch,residual loss_step,step,total_loss,total_loss_epoch,total_loss_step,val_loss
,30.370393753051758,,24,,14.382258415222168,,,3.977749824523926,,,0.15018270909786224,,1574,,65.5533218383789,,
,,176.3998260498047,25,,,103.6708755493164,,,0.6644340753555298,,,0.6347512006759644,1599,,,388.0185241699219,
27.573579788208008,,,25,14.586244583129883,,,4.392195701599121,,,0.08210606873035431,,,1637,62.055519104003906,,,62.055519104003906
,22.81218910217285,,25,,10.842952728271484,,,0.007214676588773727,,,0.06383686512708664,,1637,,50.593849182128906,,
,,12.866416931152344,26,,,2.9546403884887695,,,-8.57341194152832,,,1.1282986100979997e-08,1649,,,25.410219192504883,
,,3.6895923614501953,26,,,0.16009046137332916,,,0.02373211458325386,,,8.34946334293818e-09,1699,,,14.051192283630371,
33.51020812988281,,,26,16.286354064941406,,,-3.460704803466797,,,0.06252192705869675,,,1700,73.5289306640625,,,73.5289306640625
,27.88651466369629,,26,,14.437235832214355,,,0.2097543478012085,,,0.06380502134561539,,1700,,63.019737243652344,,
,,0.7076680064201355,27,,,1.0320420265197754,,,0.21685685217380524,,,5.234168654055793e-09,1749,,,5.411242485046387,
29.556568145751953,,,27,15.411826133728027,,,1.2721471786499023,,,0.05996992811560631,,,1763,67.22760009765625,,,67.22760009765625
,25.336124420166016,,27,,12.637595176696777,,,-0.7789551019668579,,,0.04305468872189522,,1763,,56.53874588012695,,
,,4.792034149169922,28,,,1.0699241161346436,,,0.08155401796102524,,,5.888990184388376e-09,1799,,,8.100357055664062,
78.49790954589844,,,28,7.931346416473389,,,0.11394910514354706,,,0.1891002506017685,,,1826,100.35879516601562,,,100.35879516601562
,39.08732604980469,,28,,17.531234741210938,,,-0.08473985642194748,,,0.060374483466148376,,1826,,80.9267578125,,
,,8.125879287719727,29,,,1.4823989868164062,,,0.12153629958629608,,,5.1167186043699076e-09,1849,,,12.502917289733887,
5.467225074768066,,,29,1.634785532951355,,,-0.8978579044342041,,,6.3830261076702755e-09,,,1889,12.43310260772705,,,12.43310260772705
,38.92966079711914,,29,,6.679873943328857,,,0.08081036806106567,,,0.026620125398039818,,1889,,58.49390411376953,,
,,2.0606045722961426,30,,,0.9839756488800049,,,5.798478126525879,,,7.175962934979907e-09,1899,,,6.725966453552246,
,,0.4182094931602478,30,,,0.6098594069480896,,,0.13632933795452118,,,4.4065160409445525e-09,1949,,,3.5336484909057617,
28.081512451171875,,,30,7.245377540588379,,,2.1317355632781982,,,0.0034634245093911886,,,1952,47.6426887512207,,,47.6426887512207
,31.666059494018555,,30,,7.709037780761719,,,0.4430815875530243,,,0.005994745064526796,,1952,,51.90802001953125,,
,,0.498086154460907,31,,,0.7825838327407837,,,0.14739316701889038,,,4.495234406931559e-09,1999,,,3.5991179943084717,
52.30144500732422,,,31,5.358502388000488,,,-0.7631874084472656,,,0.006491676904261112,,,2015,69.5088119506836,,,69.5088119506836
,27.474374771118164,,31,,6.67469596862793,,,0.8549221754074097,,,0.004033344332128763,,2015,,45.58302688598633,,
,,0.3910958170890808,32,,,0.43249231576919556,,,0.06895777583122253,,,4.110573215143631e-09,2049,,,2.729003667831421,
27.419546127319336,,,32,5.458652496337891,,,-0.057998090982437134,,,0.0023178807459771633,,,2078,42.53920364379883,,,42.53920364379883
,13.965142250061035,,32,,2.287506341934204,,,0.15994177758693695,,,0.001443175715394318,,2078,,22.50946617126465,,
,,0.50264573097229,33,,,0.4724203646183014,,,0.032889772206544876,,,3.7349181525314634e-09,2099,,,2.6803364753723145,
1.5538406372070312,,,33,0.34458282589912415,,,0.4513581693172455,,,2.9678539625876965e-09,,,2141,5.697597980499268,,,5.697597980499268
,19.08489227294922,,33,,3.1151700019836426,,,0.2264575958251953,,,0.0015345209976658225,,2141,,28.472929000854492,,
,,1.1064430475234985,34,,,0.38954704999923706,,,2.083021879196167,,,3.654419433729572e-09,2149,,,3.2101433277130127,
,,0.39749675989151,34,,,0.41235923767089844,,,0.0008434877381660044,,,2.503288909494472e-09,2199,,,2.349890947341919,
4.070118427276611,,,34,0.7971963882446289,,,-0.6069091558456421,,,1.661141779685238e-09,,,2204,9.271249771118164,,,9.271249771118164
,20.1781005859375,,34,,1.7182046175003052,,,-0.43462371826171875,,,0.0013649684842675924,,2204,,27.402103424072266,,
,,172.32479858398438,35,,,5.605920314788818,,,9.940549716702662e-07,,,0.008533434942364693,2249,,,189.73291015625,
25.179725646972656,,,35,1.8031617403030396,,,-0.09550440311431885,,,0.0008846797281876206,,,2267,33.15654754638672,,,33.15654754638672
,30.397340774536133,,35,,1.7903577089309692,,,-0.28276413679122925,,,0.0016789118526503444,,2267,,37.80995178222656,,
,,5.415291786193848,36,,,0.18204069137573242,,,0.18795132637023926,,,7.855702754966387e-10,2299,,,12.905360221862793,
5.072354793548584,,,36,0.6791805028915405,,,-0.5924294590950012,,,1.1231090502050733e-09,,,2330,10.437777519226074,,,10.437777519226074
,27.02284049987793,,36,,1.5339679718017578,,,0.09202872961759567,,,0.0007964730612002313,,2330,,34.268096923828125,,
,,0.30611661076545715,37,,,0.25294989347457886,,,0.0058001307770609856,,,1.9824164532167288e-09,2349,,,2.0560238361358643,
5.220414161682129,,,37,1.0131947994232178,,,-1.524665355682373,,,1.2484530076406486e-09,,,2393,9.183553695678711,,,9.183553695678711
,16.09222412109375,,37,,0.9690018892288208,,,-0.22995156049728394,,,0.0003937864676117897,,2393,,21.00031280517578,,
,,168.3900146484375,38,,,6.5132317543029785,,,0.0226418599486351,,,0.00490183662623167,2399,,,188.16458129882812,
,,0.9340625405311584,38,,,0.21994511783123016,,,0.8882874250411987,,,1.7927871409639806e-09,2449,,,2.4637999534606934,
2.4581778049468994,,,38,0.32911890745162964,,,0.19104376435279846,,,1.6366966670844363e-09,,,2456,5.263964653015137,,,5.263964653015137
,23.827678680419922,,38,,1.2479991912841797,,,0.014384850859642029,,,0.000435821246355772,,2456,,29.501340866088867,,
,,1.202860713005066,39,,,0.46219342947006226,,,0.5717041492462158,,,1.3086707273401998e-09,2499,,,7.4277544021606445,
2.014557361602783,,,39,0.26874062418937683,,,0.3353748619556427,,,1.4981061946528484e-09,,,2519,5.658699989318848,,,5.658699989318848
,33.3890380859375,,39,,1.288931131362915,,,-0.03584148734807968,,,0.00038424317608587444,,2519,,40.130550384521484,,
,,156.08477783203125,40,,,4.232000350952148,,,0.016628704965114594,,,0.0024320799857378006,2549,,,170.41712951660156,
3.216665029525757,,,40,0.6318485140800476,,,-0.5560291409492493,,,8.704651444091382e-10,,,2582,7.1111836433410645,,,7.1111836433410645
,30.279699325561523,,40,,1.246275782585144,,,-0.1584722250699997,,,0.00028019232559017837,,2582,,35.77274703979492,,
,,0.8579077124595642,41,,,0.5295513272285461,,,0.6704819202423096,,,1.0672973616010495e-09,2599,,,6.39146089553833,
3.2559075355529785,,,41,0.6197866201400757,,,-0.33997538685798645,,,5.470238151339402e-10,,,2645,5.860779285430908,,,5.860779285430908
,20.16543960571289,,41,,0.969377338886261,,,-0.1735098659992218,,,0.00013912573922425508,,2645,,24.842823028564453,,
,,0.5642759799957275,42,,,0.1944793164730072,,,0.5522398352622986,,,1.0227769742243709e-09,2649,,,1.5009413957595825,
,,4.341943740844727,42,,,0.1052645742893219,,,4.104867548448965e-05,,,1.556994866369621e-09,2699,,,4.853826522827148,
1.702012538909912,,,42,0.64992755651474,,,-0.2689363658428192,,,1.1522833798238707e-09,,,2708,4.2715840339660645,,,4.2715840339660645
,14.730145454406738,,42,,0.7236782908439636,,,-0.0058383154682815075,,,9.953977860277519e-05,,2708,,18.498380661010742,,
,,0.30716565251350403,43,,,0.23121237754821777,,,0.01313293632119894,,,6.37201569286816e-10,2749,,,1.4060592651367188,
0.4692915976047516,,,43,0.3869909644126892,,,0.6026132702827454,,,1.057880227861574e-09,,,2771,3.0993335247039795,,,3.0993335247039795
,26.854501724243164,,43,,0.9283979535102844,,,0.19412969052791595,,,0.000212397615541704,,2771,,31.327695846557617,,
,,0.17296946048736572,44,,,0.1821359544992447,,,0.021079925820231438,,,4.0390021882608096e-10,2799,,,1.2418493032455444,
45.515377044677734,,,44,1.529786229133606,,,-0.6531562805175781,,,0.00027097389101982117,,,2834,52.525997161865234,,,52.525997161865234
,20.908512115478516,,44,,0.6451730728149414,,,0.013326692394912243,,,0.0001352891995338723,,2834,,24.646421432495117,,
,,0.3993822932243347,45,,,0.4034325182437897,,,0.5142931342124939,,,1.525877535435427e-09,2849,,,4.401829719543457,
22.089462280273438,,,45,0.7450927495956421,,,0.42547887563705444,,,0.00018695327162276953,,,2897,25.496557235717773,,,25.496557235717773
,25.91539192199707,,45,,1.4733487367630005,,,-0.11177567392587662,,,0.00016967867850326002,,2897,,31.34007453918457,,
,,0.3895730972290039,46,,,0.3663289546966553,,,1.260064959526062,,,1.5537069408821935e-09,2899,,,1.5125701427459717,
,,0.33950161933898926,46,,,0.37488770484924316,,,1.5141183137893677,,,1.6874391883803241e-09,2949,,,1.3535560369491577,
21.479673385620117,,,46,1.1375916004180908,,,0.04929184913635254,,,7.093118620105088e-05,,,2960,25.634929656982422,,,25.634929656982422
,13.835235595703125,,46,,0.5991759896278381,,,0.08936670422554016,,,7.564749103039503e-05,,2960,,17.09735679626465,,
,,150.64910888671875,47,,,4.552110195159912,,,0.03186556324362755,,,0.0008075537625700235,2999,,,165.4973602294922,
42.69017791748047,,,47,1.8180731534957886,,,0.41625797748565674,,,8.702370541868731e-05,,,3023,49.254207611083984,,,49.254207611083984
,34.28866958618164,,47,,1.556144118309021,,,0.28795087337493896,,,0.00014390228898264468,,3023,,39.33460235595703,,
,,3.79142427444458,48,,,0.06348101049661636,,,0.002223620191216469,,,3.3932467946584666e-10,3049,,,4.093535423278809,
1.1535344123840332,,,48,0.7551328539848328,,,2.404212474822998,,,1.446148201189601e-09,,,3086,2.943009614944458,,,2.943009614944458
,14.981642723083496,,48,,0.7554426789283752,,,0.4027823805809021,,,3.0215456717996858e-05,,3086,,17.87845802307129,,
,,4.579108238220215,49,,,0.04802077263593674,,,0.00015991793770808727,,,4.483149407263909e-10,3099,,,4.903975486755371,
,,3.6732707023620605,49,,,0.07414782047271729,,,0.008245433680713177,,,3.3877731175913084e-10,3149,,,4.022859573364258,
58.91798400878906,,,49,2.004620313644409,,,0.14222431182861328,,,9.319043601863086e-05,,,3149,65.69786834716797,,,65.69786834716797
,25.58920669555664,,49,,1.1438171863555908,,,0.2108989804983139,,,4.389474634081125e-05,,3149,,29.147785186767578,,
,,1.6770949363708496,50,,,3.962796211242676,,,-15.439276695251465,,,2.9352491992540308e-08,3199,,,9.799544334411621,
1.2678954601287842,,,50,0.1360188126564026,,,0.10191227495670319,,,5.322621898784519e-09,,,3212,2.8264806270599365,,,2.8264806270599365
,11.690531730651855,,50,,1.2410149574279785,,,1.5331518650054932,,,1.8783377527142875e-05,,3212,,14.954063415527344,,
,,0.1306779980659485,51,,,0.4116672873497009,,,0.5289478302001953,,,1.6396946023178316e-09,3249,,,1.8449714183807373,
1.5232810974121094,,,51,0.3173877000808716,,,-0.11901883780956268,,,8.045075716722749e-10,,,3275,2.6141867637634277,,,2.6141867637634277
,13.448379516601562,,51,,0.7269597053527832,,,0.22595477104187012,,,1.7929296518559568e-05,,3275,,15.785032272338867,,
,,0.21456868946552277,52,,,1.7041809558868408,,,17.455293655395508,,,3.3890827921823075e-09,3299,,,3.9010188579559326,
18.77219009399414,,,52,0.6912282705307007,,,-0.6502835750579834,,,2.0874304027529433e-05,,,3338,21.08718490600586,,,21.08718490600586
,19.46855926513672,,52,,0.9995104074478149,,,0.9452406764030457,,,2.2752905351808295e-05,,3338,,22.474720001220703,,
,,1.8238964080810547,53,,,2.0049288272857666,,,-3.8648135662078857,,,1.7779469008161186e-09,3349,,,6.01059627532959,
,,1.3155267238616943,53,,,1.0728437900543213,,,-1.4224090576171875,,,1.1201357896784003e-10,3399,,,3.6355113983154297,
0.8944118022918701,,,53,0.3895617127418518,,,0.3029022216796875,,,6.46734998888121e-10,,,3401,2.1200649738311768,,,2.1200649738311768
,15.265456199645996,,53,,0.7431643009185791,,,0.315179705619812,,,1.4298474525276106e-05,,3401,,17.572229385375977,,
,,124.1798324584961,54,,,1.4731816053390503,,,7.798462320351973e-05,,,0.00011748004908440635,3449,,,130.1385040283203,
52.95098876953125,,,54,0.9945098757743835,,,1.1104477643966675,,,4.585585338645615e-05,,,3464,56.87333679199219,,,56.87333679199219
,16.7528018951416,,54,,0.6632269024848938,,,0.326414555311203,,,1.6442583728348836e-05,,3464,,18.99642562866211,,
,,0.1781865954399109,55,,,0.5693105459213257,,,0.7745910882949829,,,1.683167161203869e-09,3499,,,2.048865795135498,
36.3268928527832,,,55,1.1609108448028564,,,0.3117704391479492,,,2.7204081561649218e-05,,,3527,40.333396911621094,,,40.333396911621094
,13.95486831665039,,55,,0.665454626083374,,,0.37892571091651917,,,1.1364538295310922e-05,,3527,,16.002685546875,,
,,0.2826801538467407,56,,,0.14863526821136475,,,0.00046537662274204195,,,2.500393780913157e-10,3549,,,0.8062220811843872,
35.32180404663086,,,56,0.7347227334976196,,,0.12650978565216064,,,2.5477273084106855e-05,,,3590,38.339881896972656,,,38.339881896972656
,21.77377700805664,,56,,0.7638506889343262,,,0.43864312767982483,,,1.5380686818389222e-05,,3590,,24.26578140258789,,
,,0.2736334800720215,57,,,0.4250922203063965,,,0.05378369241952896,,,6.134521224332445e-10,3599,,,1.3584833145141602,
,,1.5485268831253052,57,,,1.3640086650848389,,,-1.6594414710998535,,,3.123791780801355e-10,3649,,,4.454490661621094,
16.4826602935791,,,57,0.8808216452598572,,,0.32821813225746155,,,7.528444712079363e-06,,,3653,18.926334381103516,,,18.926334381103516
,23.2526912689209,,57,,0.7968711256980896,,,0.21933269500732422,,,1.3656114788318519e-05,,3653,,25.752262115478516,,
,,0.4495161473751068,58,,,0.3134901523590088,,,0.1660889983177185,,,4.464348335453394e-10,3699,,,1.5932269096374512,
1.2326756715774536,,,58,0.9183917045593262,,,1.7368279695510864,,,6.4470841998343076e-09,,,3716,3.6977312564849854,,,3.6977312564849854
,17.070823669433594,,58,,1.8814871311187744,,,0.31279024481773376,,,6.4564187596261036e-06,,3716,,21.873126983642578,,
,,2.1481919288635254,59,,,1.504271149635315,,,-2.5227279663085938,,,4.907774742157756e-10,3749,,,5.433348655700684,
16.836963653564453,,,59,0.5938300490379333,,,-0.050975508987903595,,,2.864069074348663e-06,,,3779,18.62643051147461,,,18.62643051147461
,18.15841293334961,,59,,0.7751220464706421,,,0.204245463013649,,,4.449839707376668e-06,,3779,,20.61207389831543,,
,,1.0768895149230957,60,,,0.13301852345466614,,,0.045161694288253784,,,1.6012140502397187e-09,3799,,,3.141075372695923,
14.57410717010498,,,60,0.4767402112483978,,,0.7305245995521545,,,2.628243919389206e-06,,,3842,16.14638900756836,,,16.14638900756836
,19.34665298461914,,60,,0.6294902563095093,,,0.27187299728393555,,,4.657240879168967e-06,,3842,,21.403377532958984,,
,,1.8017319440841675,61,,,0.917025089263916,,,-1.0400311946868896,,,5.321881824116304e-10,3849,,,3.8126907348632812,
,,0.9982398152351379,61,,,0.14817160367965698,,,0.25687456130981445,,,1.102007263220628e-09,3899,,,2.977301597595215,
14.784193992614746,,,61,0.6649191975593567,,,0.22492966055870056,,,1.8309234519620077e-06,,,3905,17.028156280517578,,,17.028156280517578
,18.578815460205078,,61,,1.3656760454177856,,,0.5837793350219727,,,3.268456111982232e-06,,3905,,22.170001983642578,,
,,0.5598372220993042,62,,,0.13524070382118225,,,0.0006814245716668665,,,8.931291262115337e-10,3949,,,1.1000118255615234,
55.493003845214844,,,62,3.295093536376953,,,0.15539264678955078,,,7.02479474057327e-06,,,3968,63.592384338378906,,,63.592384338378906
,18.030794143676758,,62,,0.742749035358429,,,0.2213427871465683,,,2.6561647246126086e-06,,3968,,20.358036041259766,,
,,1.729073166847229,63,,,3.1664721965789795,,,-9.10911750793457,,,1.1670724830992185e-08,3999,,,8.225404739379883,
0.7331827282905579,,,63,0.30474376678466797,,,0.49607983231544495,,,1.1864859095211955e-09,,,4031,2.2029550075531006,,,2.2029550075531006
,11.328510284423828,,63,,1.4374498128890991,,,0.2773147523403168,,,1.1314236871839967e-06,,4031,,14.79578971862793,,
,,0.5410451292991638,64,,,0.09697882831096649,,,0.0036649664398282766,,,7.259133294468256e-10,4049,,,0.9524668455123901,
27.251434326171875,,,64,3.0368359088897705,,,-1.1391545534133911,,,1.6443294725831947e-06,,,4094,34.40270233154297,,,34.40270233154297
,16.961544036865234,,64,,0.8321438431739807,,,1.196682333946228,,,1.41105499551486e-06,,4094,,19.329008102416992,,
,,1.812535047531128,65,,,5.64512825012207,,,-37.26609420776367,,,8.876333623675237e-08,4099,,,13.335356712341309,
,,0.47428417205810547,65,,,0.15854670107364655,,,0.1031327024102211,,,8.313854049646352e-10,4149,,,1.1829240322113037,
1.0143228769302368,,,65,0.23274914920330048,,,1.2413281202316284,,,6.266182239755835e-09,,,4157,2.1706125736236572,,,2.1706125736236572
,18.934988021850586,,65,,1.2957876920700073,,,-0.3993549644947052,,,1.0299646646672045e-06,,4157,,22.618152618408203,,
,,0.13698601722717285,66,,,0.2217036485671997,,,2.350306510925293,,,4.58337456876734e-09,4199,,,0.6839542984962463,
25.363950729370117,,,66,0.7540703415870667,,,0.5082361102104187,,,1.2732664345094236e-06,,,4220,27.9708309173584,,,27.9708309173584
,14.383414268493652,,66,,0.5969725251197815,,,0.2672637104988098,,,7.516514415328857e-07,,4220,,16.56451416015625,,
,,86.71258544921875,67,,,0.857380211353302,,,0.01451918389648199,,,3.7422767036332516e-06,4249,,,89.20556640625,
24.559818267822266,,,67,0.8791869878768921,,,0.44418081641197205,,,1.3810163181915414e-06,,,4283,27.302736282348633,,,27.302736282348633
,10.468708038330078,,67,,0.7980102896690369,,,-0.04280848801136017,,,4.6093603600638744e-07,,4283,,12.853169441223145,,
